True_User,Target_Folder,Predicted_User,Status,Time,Face_Detected,Tolerance,Image_Size,JPEG_Quality,Num_References,Num_Test_Images,Test_Image_Path
Dwayne Johnson,Camila Cabello,,No Face Detected in Test,0.021416425704956055,True,0.5,240x160,70,1,10,../dataset/Camila Cabello/Camila Cabello_31.jpg
Dwayne Johnson,Camila Cabello,,No Match,0.03721499443054199,True,0.5,240x160,70,1,10,../dataset/Camila Cabello/Camila Cabello_51.jpg
Dwayne Johnson,Camila Cabello,,No Face Detected in Test,0.026793956756591797,True,0.5,240x160,70,1,10,../dataset/Camila Cabello/Camila Cabello_30.jpg
Dwayne Johnson,Camila Cabello,Camila Cabello,Incorrect Match,0.052938222885131836,True,0.5,240x160,70,1,10,../dataset/Camila Cabello/Camila Cabello_43.jpg
Dwayne Johnson,Courtney Cox,,No Face Detected in Test,0.02127861976623535,True,0.5,240x160,70,1,10,../dataset/Courtney Cox/Courtney Cox_33.jpg
Dwayne Johnson,Courtney Cox,Courtney Cox,Incorrect Match,0.04409146308898926,True,0.5,240x160,70,1,10,../dataset/Courtney Cox/Courtney Cox_8.jpg
Dwayne Johnson,Dwayne Johnson,,No Match,0.045064449310302734,True,0.5,240x160,70,1,10,../dataset/Dwayne Johnson/Dwayne Johnson_53.jpg
Dwayne Johnson,Dwayne Johnson,Dwayne Johnson,Correct Match,0.059966325759887695,True,0.5,240x160,70,1,10,../dataset/Dwayne Johnson/Dwayne Johnson_54.jpg
Dwayne Johnson,Ellen Degeneres,Ellen Degeneres,Incorrect Match,0.04787778854370117,True,0.5,240x160,70,1,10,../dataset/Ellen Degeneres/Ellen Degeneres_4.jpg
Dwayne Johnson,Hrithik Roshan,,No Match,0.046268463134765625,True,0.5,240x160,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_83.jpg
Dwayne Johnson,Hrithik Roshan,,No Match,0.05829501152038574,True,0.5,240x160,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_11.jpg
Dwayne Johnson,Hrithik Roshan,,No Match,0.06267404556274414,True,0.5,240x160,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_10.jpg
Dwayne Johnson,Hrithik Roshan,,No Match,0.06603765487670898,True,0.5,240x160,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_67.jpg
Dwayne Johnson,Hrithik Roshan,,No Match,0.06802558898925781,True,0.5,240x160,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_51.jpg
Dwayne Johnson,Hrithik Roshan,,No Face Detected in Test,0.03680133819580078,True,0.5,240x160,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_75.jpg
Dwayne Johnson,Hrithik Roshan,,No Match,0.06695914268493652,True,0.5,240x160,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_45.jpg
Dwayne Johnson,Hrithik Roshan,,No Match,0.06523013114929199,True,0.5,240x160,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_6.jpg
Dwayne Johnson,Hrithik Roshan,,No Face Detected in Test,0.03512263298034668,True,0.5,240x160,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_1.jpg
Dwayne Johnson,Hrithik Roshan,,No Face Detected in Test,0.0318293571472168,True,0.5,240x160,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_13.jpg
Dwayne Johnson,Hrithik Roshan,,No Match,0.5372433662414551,True,0.5,240x160,70,1,10,
Dwayne Johnson,Roger Federer,Roger Federer,Incorrect Match,0.05107450485229492,True,0.5,240x160,70,1,10,../dataset/Roger Federer/Roger Federer_67.jpg
Dwayne Johnson,Tom Cruise,,No Face Detected in Test,0.021570920944213867,True,0.5,240x160,70,1,10,../dataset/Tom Cruise/Tom Cruise_6.jpg
Dwayne Johnson,Tom Cruise,,No Face Detected in Test,0.021011829376220703,True,0.5,240x160,70,1,10,../dataset/Tom Cruise/Tom Cruise_18.jpg
Dwayne Johnson,Tom Cruise,,No Face Detected in Test,0.020641565322875977,True,0.5,240x160,70,1,10,../dataset/Tom Cruise/Tom Cruise_36.jpg
Dwayne Johnson,Tom Cruise,Tom Cruise,Incorrect Match,0.04907870292663574,True,0.5,240x160,70,1,10,../dataset/Tom Cruise/Tom Cruise_52.jpg
Ellen Degeneres,Andy Samberg,,No Match,0.049637794494628906,True,0.5,240x160,70,1,10,../dataset/Andy Samberg/Andy Samberg_77.jpg
Ellen Degeneres,Andy Samberg,Andy Samberg,Incorrect Match,0.0597987174987793,True,0.5,240x160,70,1,10,../dataset/Andy Samberg/Andy Samberg_59.jpg
Ellen Degeneres,Anushka Sharma,,No Face Detected in Test,0.021363019943237305,True,0.5,240x160,70,1,10,../dataset/Anushka Sharma/Anushka Sharma_36.jpg
Ellen Degeneres,Anushka Sharma,,No Face Detected in Test,0.020642995834350586,True,0.5,240x160,70,1,10,../dataset/Anushka Sharma/Anushka Sharma_23.jpg
Ellen Degeneres,Anushka Sharma,,No Face Detected in Test,0.019939899444580078,True,0.5,240x160,70,1,10,../dataset/Anushka Sharma/Anushka Sharma_34.jpg
Ellen Degeneres,Anushka Sharma,,No Face Detected in Test,0.019547224044799805,True,0.5,240x160,70,1,10,../dataset/Anushka Sharma/Anushka Sharma_59.jpg
Ellen Degeneres,Anushka Sharma,,No Match,0.042583465576171875,True,0.5,240x160,70,1,10,../dataset/Anushka Sharma/Anushka Sharma_62.jpg
Ellen Degeneres,Anushka Sharma,,No Face Detected in Test,0.029537439346313477,True,0.5,240x160,70,1,10,../dataset/Anushka Sharma/Anushka Sharma_43.jpg
Ellen Degeneres,Anushka Sharma,,No Face Detected in Test,0.02727675437927246,True,0.5,240x160,70,1,10,../dataset/Anushka Sharma/Anushka Sharma_60.jpg
Ellen Degeneres,Anushka Sharma,Anushka Sharma,Incorrect Match,0.04370832443237305,True,0.5,240x160,70,1,10,../dataset/Anushka Sharma/Anushka Sharma_65.jpg
Ellen Degeneres,Billie Eilish,,No Match,0.059258222579956055,True,0.5,240x160,70,1,10,../dataset/Billie Eilish/Billie Eilish_17.jpg
Ellen Degeneres,Billie Eilish,,No Match,0.08493494987487793,True,0.5,240x160,70,1,10,../dataset/Billie Eilish/Billie Eilish_61.jpg
Ellen Degeneres,Billie Eilish,Billie Eilish,Incorrect Match,0.12234163284301758,True,0.5,240x160,70,1,10,../dataset/Billie Eilish/Billie Eilish_38.jpg
Ellen Degeneres,Camila Cabello,,No Face Detected in Test,0.02375030517578125,True,0.5,240x160,70,1,10,../dataset/Camila Cabello/Camila Cabello_15.jpg
Ellen Degeneres,Camila Cabello,Camila Cabello,Incorrect Match,0.050374507904052734,True,0.5,240x160,70,1,10,../dataset/Camila Cabello/Camila Cabello_60.jpg
Ellen Degeneres,Courtney Cox,Courtney Cox,Incorrect Match,0.04855990409851074,True,0.5,240x160,70,1,10,../dataset/Courtney Cox/Courtney Cox_42.jpg
Ellen Degeneres,Dwayne Johnson,Dwayne Johnson,Incorrect Match,0.04613637924194336,True,0.5,240x160,70,1,10,../dataset/Dwayne Johnson/Dwayne Johnson_44.jpg
Ellen Degeneres,Ellen Degeneres,Ellen Degeneres,Correct Match,0.04729104042053223,True,0.5,240x160,70,1,10,../dataset/Ellen Degeneres/Ellen Degeneres_67.jpg
Ellen Degeneres,Hrithik Roshan,,No Match,0.04542946815490723,True,0.5,240x160,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_80.jpg
Ellen Degeneres,Hrithik Roshan,,No Face Detected in Test,0.030870437622070312,True,0.5,240x160,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_30.jpg
Ellen Degeneres,Hrithik Roshan,,No Face Detected in Test,0.032080650329589844,True,0.5,240x160,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_69.jpg
Ellen Degeneres,Hrithik Roshan,,No Match,0.049521446228027344,True,0.5,240x160,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_22.jpg
Ellen Degeneres,Hrithik Roshan,,No Match,0.06305122375488281,True,0.5,240x160,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_43.jpg
Ellen Degeneres,Hrithik Roshan,,No Face Detected in Test,0.034739017486572266,True,0.5,240x160,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_13.jpg
Ellen Degeneres,Hrithik Roshan,,No Match,0.06255698204040527,True,0.5,240x160,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_49.jpg
Ellen Degeneres,Hrithik Roshan,,No Match,0.06492924690246582,True,0.5,240x160,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_71.jpg
Ellen Degeneres,Hrithik Roshan,,No Face Detected in Test,0.03474116325378418,True,0.5,240x160,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_97.jpg
Ellen Degeneres,Hrithik Roshan,,No Match,0.06502342224121094,True,0.5,240x160,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_67.jpg
Ellen Degeneres,Hrithik Roshan,,No Match,0.482943058013916,True,0.5,240x160,70,1,10,
Ellen Degeneres,Roger Federer,,No Face Detected in Test,0.024065017700195312,True,0.5,240x160,70,1,10,../dataset/Roger Federer/Roger Federer_28.jpg
Ellen Degeneres,Roger Federer,Roger Federer,Incorrect Match,0.0525968074798584,True,0.5,240x160,70,1,10,../dataset/Roger Federer/Roger Federer_26.jpg
Ellen Degeneres,Tom Cruise,,No Face Detected in Test,0.021593332290649414,True,0.5,240x160,70,1,10,../dataset/Tom Cruise/Tom Cruise_36.jpg
Ellen Degeneres,Tom Cruise,,No Face Detected in Test,0.021546602249145508,True,0.5,240x160,70,1,10,../dataset/Tom Cruise/Tom Cruise_18.jpg
Ellen Degeneres,Tom Cruise,,No Face Detected in Test,0.031166791915893555,True,0.5,240x160,70,1,10,../dataset/Tom Cruise/Tom Cruise_14.jpg
Ellen Degeneres,Tom Cruise,Tom Cruise,Incorrect Match,0.07271671295166016,True,0.5,240x160,70,1,10,../dataset/Tom Cruise/Tom Cruise_32.jpg
Hrithik Roshan,Andy Samberg,Andy Samberg,Incorrect Match,0.05193948745727539,True,0.5,240x160,70,1,10,../dataset/Andy Samberg/Andy Samberg_67.jpg
Hrithik Roshan,Anushka Sharma,Anushka Sharma,Incorrect Match,0.04723954200744629,True,0.5,240x160,70,1,10,../dataset/Anushka Sharma/Anushka Sharma_50.jpg
Hrithik Roshan,Billie Eilish,,No Match,0.051819562911987305,True,0.5,240x160,70,1,10,../dataset/Billie Eilish/Billie Eilish_84.jpg
Hrithik Roshan,Billie Eilish,,No Face Detected in Test,0.020215272903442383,True,0.5,240x160,70,1,10,../dataset/Billie Eilish/Billie Eilish_80.jpg
Hrithik Roshan,Billie Eilish,Billie Eilish,Incorrect Match,0.043614864349365234,True,0.5,240x160,70,1,10,../dataset/Billie Eilish/Billie Eilish_38.jpg
Hrithik Roshan,Camila Cabello,,No Face Detected in Test,0.01906418800354004,True,0.5,240x160,70,1,10,../dataset/Camila Cabello/Camila Cabello_11.jpg
Hrithik Roshan,Camila Cabello,,No Face Detected in Test,0.018227577209472656,True,0.5,240x160,70,1,10,../dataset/Camila Cabello/Camila Cabello_61.jpg
Hrithik Roshan,Camila Cabello,,No Face Detected in Test,0.01821422576904297,True,0.5,240x160,70,1,10,../dataset/Camila Cabello/Camila Cabello_30.jpg
Hrithik Roshan,Camila Cabello,,No Face Detected in Test,0.018201589584350586,True,0.5,240x160,70,1,10,../dataset/Camila Cabello/Camila Cabello_83.jpg
Hrithik Roshan,Camila Cabello,,No Face Detected in Test,0.017739295959472656,True,0.5,240x160,70,1,10,../dataset/Camila Cabello/Camila Cabello_31.jpg
Hrithik Roshan,Camila Cabello,,No Face Detected in Test,0.017651081085205078,True,0.5,240x160,70,1,10,../dataset/Camila Cabello/Camila Cabello_22.jpg
Hrithik Roshan,Camila Cabello,,No Match,0.03776288032531738,True,0.5,240x160,70,1,10,../dataset/Camila Cabello/Camila Cabello_23.jpg
Hrithik Roshan,Camila Cabello,,No Match,0.05106234550476074,True,0.5,240x160,70,1,10,../dataset/Camila Cabello/Camila Cabello_46.jpg
Hrithik Roshan,Camila Cabello,,No Face Detected in Test,0.030383586883544922,True,0.5,240x160,70,1,10,../dataset/Camila Cabello/Camila Cabello_20.jpg
Hrithik Roshan,Camila Cabello,,No Face Detected in Test,0.01996445655822754,True,0.5,240x160,70,1,10,../dataset/Camila Cabello/Camila Cabello_8.jpg
Hrithik Roshan,Camila Cabello,,No Match,0.24827122688293457,True,0.5,240x160,70,1,10,
Hrithik Roshan,Courtney Cox,Courtney Cox,Incorrect Match,0.038564205169677734,True,0.5,240x160,70,1,10,../dataset/Courtney Cox/Courtney Cox_18.jpg
Hrithik Roshan,Dwayne Johnson,,No Match,0.04333138465881348,True,0.5,240x160,70,1,10,../dataset/Dwayne Johnson/Dwayne Johnson_51.jpg
Hrithik Roshan,Dwayne Johnson,,No Match,0.05441784858703613,True,0.5,240x160,70,1,10,../dataset/Dwayne Johnson/Dwayne Johnson_39.jpg
Hrithik Roshan,Dwayne Johnson,Dwayne Johnson,Incorrect Match,0.06525897979736328,True,0.5,240x160,70,1,10,../dataset/Dwayne Johnson/Dwayne Johnson_2.jpg
Hrithik Roshan,Ellen Degeneres,Ellen Degeneres,Incorrect Match,0.05573725700378418,True,0.5,240x160,70,1,10,../dataset/Ellen Degeneres/Ellen Degeneres_53.jpg
Hrithik Roshan,Hrithik Roshan,,No Match,0.04789137840270996,True,0.5,240x160,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_2.jpg
Hrithik Roshan,Hrithik Roshan,,No Match,0.06281208992004395,True,0.5,240x160,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_60.jpg
Hrithik Roshan,Hrithik Roshan,,No Match,0.0659492015838623,True,0.5,240x160,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_63.jpg
Hrithik Roshan,Hrithik Roshan,,No Match,0.06751632690429688,True,0.5,240x160,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_52.jpg
Hrithik Roshan,Hrithik Roshan,,No Face Detected in Test,0.037050724029541016,True,0.5,240x160,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_89.jpg
Hrithik Roshan,Hrithik Roshan,,No Face Detected in Test,0.024126291275024414,True,0.5,240x160,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_93.jpg
Hrithik Roshan,Hrithik Roshan,,No Face Detected in Test,0.024106502532958984,True,0.5,240x160,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_48.jpg
Hrithik Roshan,Hrithik Roshan,,No Face Detected in Test,0.023347139358520508,True,0.5,240x160,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_75.jpg
Hrithik Roshan,Hrithik Roshan,,No Match,0.04711413383483887,True,0.5,240x160,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_35.jpg
Hrithik Roshan,Hrithik Roshan,,No Match,0.061537742614746094,True,0.5,240x160,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_82.jpg
Hrithik Roshan,Hrithik Roshan,,No Match,0.46145153045654297,True,0.5,240x160,70,1,10,
Hrithik Roshan,Roger Federer,,No Match,0.04720139503479004,True,0.5,240x160,70,1,10,../dataset/Roger Federer/Roger Federer_63.jpg
Hrithik Roshan,Roger Federer,Roger Federer,Incorrect Match,0.0595090389251709,True,0.5,240x160,70,1,10,../dataset/Roger Federer/Roger Federer_76.jpg
Hrithik Roshan,Tom Cruise,Tom Cruise,Incorrect Match,0.04922223091125488,True,0.5,240x160,70,1,10,../dataset/Tom Cruise/Tom Cruise_53.jpg
Roger Federer,Andy Samberg,,No Face Detected in Test,0.02241992950439453,True,0.5,240x160,70,1,10,../dataset/Andy Samberg/Andy Samberg_29.jpg
Roger Federer,Andy Samberg,Andy Samberg,Incorrect Match,0.04632997512817383,True,0.5,240x160,70,1,10,../dataset/Andy Samberg/Andy Samberg_59.jpg
Roger Federer,Anushka Sharma,,No Match,0.05116748809814453,True,0.5,240x160,70,1,10,../dataset/Anushka Sharma/Anushka Sharma_26.jpg
Roger Federer,Anushka Sharma,,No Face Detected in Test,0.031842947006225586,True,0.5,240x160,70,1,10,../dataset/Anushka Sharma/Anushka Sharma_25.jpg
Roger Federer,Anushka Sharma,Anushka Sharma,Incorrect Match,0.04768490791320801,True,0.5,240x160,70,1,10,../dataset/Anushka Sharma/Anushka Sharma_8.jpg
Roger Federer,Billie Eilish,,No Match,0.046442508697509766,True,0.5,240x160,70,1,10,../dataset/Billie Eilish/Billie Eilish_64.jpg
Roger Federer,Billie Eilish,Billie Eilish,Incorrect Match,0.054105281829833984,True,0.5,240x160,70,1,10,../dataset/Billie Eilish/Billie Eilish_53.jpg
Roger Federer,Camila Cabello,,No Face Detected in Test,0.026250123977661133,True,0.5,240x160,70,1,10,../dataset/Camila Cabello/Camila Cabello_81.jpg
Roger Federer,Camila Cabello,,No Face Detected in Test,0.019957542419433594,True,0.5,240x160,70,1,10,../dataset/Camila Cabello/Camila Cabello_24.jpg
Roger Federer,Camila Cabello,,No Match,0.046877145767211914,True,0.5,240x160,70,1,10,../dataset/Camila Cabello/Camila Cabello_16.jpg
Roger Federer,Camila Cabello,Camila Cabello,Incorrect Match,0.054317474365234375,True,0.5,240x160,70,1,10,../dataset/Camila Cabello/Camila Cabello_54.jpg
Roger Federer,Courtney Cox,,No Face Detected in Test,0.02038884162902832,True,0.5,240x160,70,1,10,../dataset/Courtney Cox/Courtney Cox_5.jpg
Roger Federer,Courtney Cox,,No Face Detected in Test,0.0200958251953125,True,0.5,240x160,70,1,10,../dataset/Courtney Cox/Courtney Cox_68.jpg
Roger Federer,Courtney Cox,,No Face Detected in Test,0.019825458526611328,True,0.5,240x160,70,1,10,../dataset/Courtney Cox/Courtney Cox_10.jpg
Roger Federer,Courtney Cox,,No Match,0.04093647003173828,True,0.5,240x160,70,1,10,../dataset/Courtney Cox/Courtney Cox_48.jpg
Roger Federer,Courtney Cox,Courtney Cox,Incorrect Match,0.055649518966674805,True,0.5,240x160,70,1,10,../dataset/Courtney Cox/Courtney Cox_38.jpg
Roger Federer,Dwayne Johnson,,No Face Detected in Test,0.021060466766357422,True,0.5,240x160,70,1,10,../dataset/Dwayne Johnson/Dwayne Johnson_8.jpg
Roger Federer,Dwayne Johnson,Dwayne Johnson,Incorrect Match,0.044081687927246094,True,0.5,240x160,70,1,10,../dataset/Dwayne Johnson/Dwayne Johnson_37.jpg
Roger Federer,Ellen Degeneres,Ellen Degeneres,Incorrect Match,0.044611454010009766,True,0.5,240x160,70,1,10,../dataset/Ellen Degeneres/Ellen Degeneres_63.jpg
Roger Federer,Hrithik Roshan,,No Match,0.04629039764404297,True,0.5,240x160,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_9.jpg
Roger Federer,Hrithik Roshan,,No Match,0.05713343620300293,True,0.5,240x160,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_90.jpg
Roger Federer,Hrithik Roshan,,No Face Detected in Test,0.0331425666809082,True,0.5,240x160,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_93.jpg
Roger Federer,Hrithik Roshan,,No Match,0.05333352088928223,True,0.5,240x160,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_58.jpg
Roger Federer,Hrithik Roshan,Hrithik Roshan,Incorrect Match,0.06462764739990234,True,0.5,240x160,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_59.jpg
Roger Federer,Roger Federer,,No Match,0.048630475997924805,True,0.5,240x160,70,1,10,../dataset/Roger Federer/Roger Federer_52.jpg
Roger Federer,Roger Federer,,No Face Detected in Test,0.029999971389770508,True,0.5,240x160,70,1,10,../dataset/Roger Federer/Roger Federer_62.jpg
Roger Federer,Roger Federer,,No Face Detected in Test,0.03249812126159668,True,0.5,240x160,70,1,10,../dataset/Roger Federer/Roger Federer_36.jpg
Roger Federer,Roger Federer,Roger Federer,Correct Match,0.055715084075927734,True,0.5,240x160,70,1,10,../dataset/Roger Federer/Roger Federer_27.jpg
Roger Federer,Tom Cruise,Tom Cruise,Incorrect Match,0.05595874786376953,True,0.5,240x160,70,1,10,../dataset/Tom Cruise/Tom Cruise_32.jpg
Tom Cruise,Andy Samberg,,No Match,0.14277100563049316,True,0.5,240x160,70,1,10,../dataset/Andy Samberg/Andy Samberg_30.jpg
Tom Cruise,Andy Samberg,,No Match,0.10591650009155273,True,0.5,240x160,70,1,10,../dataset/Andy Samberg/Andy Samberg_5.jpg
Tom Cruise,Andy Samberg,,No Match,0.11805295944213867,True,0.5,240x160,70,1,10,../dataset/Andy Samberg/Andy Samberg_35.jpg
Tom Cruise,Andy Samberg,,No Match,0.0714418888092041,True,0.5,240x160,70,1,10,../dataset/Andy Samberg/Andy Samberg_51.jpg
Tom Cruise,Andy Samberg,,No Face Detected in Test,0.03436160087585449,True,0.5,240x160,70,1,10,../dataset/Andy Samberg/Andy Samberg_91.jpg
Tom Cruise,Andy Samberg,,No Match,0.06555485725402832,True,0.5,240x160,70,1,10,../dataset/Andy Samberg/Andy Samberg_18.jpg
Tom Cruise,Andy Samberg,,No Face Detected in Test,0.024415254592895508,True,0.5,240x160,70,1,10,../dataset/Andy Samberg/Andy Samberg_68.jpg
Tom Cruise,Andy Samberg,,No Match,0.05391836166381836,True,0.5,240x160,70,1,10,../dataset/Andy Samberg/Andy Samberg_64.jpg
Tom Cruise,Andy Samberg,,No Face Detected in Test,0.03453350067138672,True,0.5,240x160,70,1,10,../dataset/Andy Samberg/Andy Samberg_6.jpg
Tom Cruise,Andy Samberg,,No Face Detected in Test,0.029178857803344727,True,0.5,240x160,70,1,10,../dataset/Andy Samberg/Andy Samberg_79.jpg
Tom Cruise,Andy Samberg,,No Match,0.6801447868347168,True,0.5,240x160,70,1,10,
Tom Cruise,Anushka Sharma,,No Face Detected in Test,0.02227020263671875,True,0.5,240x160,70,1,10,../dataset/Anushka Sharma/Anushka Sharma_20.jpg
Tom Cruise,Anushka Sharma,Anushka Sharma,Incorrect Match,0.04528522491455078,True,0.5,240x160,70,1,10,../dataset/Anushka Sharma/Anushka Sharma_29.jpg
Tom Cruise,Billie Eilish,Billie Eilish,Incorrect Match,0.04616856575012207,True,0.5,240x160,70,1,10,../dataset/Billie Eilish/Billie Eilish_79.jpg
Tom Cruise,Camila Cabello,,No Face Detected in Test,0.01999378204345703,True,0.5,240x160,70,1,10,../dataset/Camila Cabello/Camila Cabello_49.jpg
Tom Cruise,Camila Cabello,Camila Cabello,Incorrect Match,0.04378509521484375,True,0.5,240x160,70,1,10,../dataset/Camila Cabello/Camila Cabello_38.jpg
Tom Cruise,Courtney Cox,Courtney Cox,Incorrect Match,0.06397342681884766,True,0.5,240x160,70,1,10,../dataset/Courtney Cox/Courtney Cox_27.jpg
Tom Cruise,Dwayne Johnson,Dwayne Johnson,Incorrect Match,0.0692141056060791,True,0.5,240x160,70,1,10,../dataset/Dwayne Johnson/Dwayne Johnson_59.jpg
Tom Cruise,Ellen Degeneres,Ellen Degeneres,Incorrect Match,0.07055091857910156,True,0.5,240x160,70,1,10,../dataset/Ellen Degeneres/Ellen Degeneres_50.jpg
Tom Cruise,Hrithik Roshan,,No Match,0.0862739086151123,True,0.5,240x160,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_100.jpg
Tom Cruise,Hrithik Roshan,,No Match,0.08608555793762207,True,0.5,240x160,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_25.jpg
Tom Cruise,Hrithik Roshan,,No Match,0.0850987434387207,True,0.5,240x160,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_18.jpg
Tom Cruise,Hrithik Roshan,,No Match,0.08174443244934082,True,0.5,240x160,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_94.jpg
Tom Cruise,Hrithik Roshan,,No Match,0.10667228698730469,True,0.5,240x160,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_49.jpg
Tom Cruise,Hrithik Roshan,,No Match,0.06552338600158691,True,0.5,240x160,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_20.jpg
Tom Cruise,Hrithik Roshan,,No Face Detected in Test,0.03408312797546387,True,0.5,240x160,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_99.jpg
Tom Cruise,Hrithik Roshan,Hrithik Roshan,Incorrect Match,0.08540892601013184,True,0.5,240x160,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_26.jpg
Tom Cruise,Roger Federer,,No Match,0.06503701210021973,True,0.5,240x160,70,1,10,../dataset/Roger Federer/Roger Federer_45.jpg
Tom Cruise,Roger Federer,Roger Federer,Incorrect Match,0.08801054954528809,True,0.5,240x160,70,1,10,../dataset/Roger Federer/Roger Federer_24.jpg
Tom Cruise,Tom Cruise,Tom Cruise,Correct Match,0.10100245475769043,True,0.5,240x160,70,1,10,../dataset/Tom Cruise/Tom Cruise_7.jpg
Andy Samberg,Andy Samberg,,No Match,0.1902468204498291,True,0.5,320x240,70,1,10,../dataset/Andy Samberg/Andy Samberg_50.jpg
Andy Samberg,Andy Samberg,Andy Samberg,Correct Match,0.09710550308227539,True,0.5,320x240,70,1,10,../dataset/Andy Samberg/Andy Samberg_12.jpg
Andy Samberg,Anushka Sharma,Anushka Sharma,Incorrect Match,0.08348298072814941,True,0.5,320x240,70,1,10,../dataset/Anushka Sharma/Anushka Sharma_61.jpg
Andy Samberg,Billie Eilish,Billie Eilish,Incorrect Match,0.11124014854431152,True,0.5,320x240,70,1,10,../dataset/Billie Eilish/Billie Eilish_72.jpg
Andy Samberg,Camila Cabello,Camila Cabello,Incorrect Match,0.08691549301147461,True,0.5,320x240,70,1,10,../dataset/Camila Cabello/Camila Cabello_35.jpg
Andy Samberg,Courtney Cox,,No Face Detected in Test,0.050563812255859375,True,0.5,320x240,70,1,10,../dataset/Courtney Cox/Courtney Cox_13.jpg
Andy Samberg,Courtney Cox,,No Face Detected in Test,0.05142378807067871,True,0.5,320x240,70,1,10,../dataset/Courtney Cox/Courtney Cox_46.jpg
Andy Samberg,Courtney Cox,Courtney Cox,Incorrect Match,0.07981634140014648,True,0.5,320x240,70,1,10,../dataset/Courtney Cox/Courtney Cox_50.jpg
Andy Samberg,Dwayne Johnson,Dwayne Johnson,Incorrect Match,0.08116340637207031,True,0.5,320x240,70,1,10,../dataset/Dwayne Johnson/Dwayne Johnson_19.jpg
Andy Samberg,Ellen Degeneres,,No Face Detected in Test,0.051583290100097656,True,0.5,320x240,70,1,10,../dataset/Ellen Degeneres/Ellen Degeneres_55.jpg
Andy Samberg,Ellen Degeneres,Ellen Degeneres,Incorrect Match,0.08379578590393066,True,0.5,320x240,70,1,10,../dataset/Ellen Degeneres/Ellen Degeneres_16.jpg
Andy Samberg,Hrithik Roshan,,No Face Detected in Test,0.050562143325805664,True,0.5,320x240,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_79.jpg
Andy Samberg,Hrithik Roshan,,No Match,0.07889676094055176,True,0.5,320x240,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_80.jpg
Andy Samberg,Hrithik Roshan,,No Match,0.09257721900939941,True,0.5,320x240,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_39.jpg
Andy Samberg,Hrithik Roshan,,No Match,0.10421299934387207,True,0.5,320x240,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_10.jpg
Andy Samberg,Hrithik Roshan,,No Match,0.1008903980255127,True,0.5,320x240,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_55.jpg
Andy Samberg,Hrithik Roshan,Hrithik Roshan,Incorrect Match,0.14391660690307617,True,0.5,320x240,70,1,10,../dataset/Hrithik Roshan/Hrithik Roshan_42.jpg
